date,number of rooms,security level of the community,residence space,building space,noise level,waterfront,view,air quality level,aboveground space ,basement space,building year,decoration year,district,city,zip code,region,exchange rate,unit price of residence space,unit price of building space,total cost
2014/5/8 0:00,3,1,1670,4080,1,0,0,3,1170,500,1967,2011,544 NE 84th St,Seattle,WA 98115,USA,7.774601993,38.72199164,0.953636783,
2014/5/8 0:00,4,2.5,2280,65836,2,0,0,3,2280,0,2004,2003,13812 196th Ave NE,Woodinville,WA 98077,USA,7.458776476,23.70874715,0.268419077,
2014/5/8 0:00,4,3,2920,33976,1,0,3,5,1460,1460,1964,0,645 West Lake Sammamish Pkwy NE,Bellevue,WA 98008,USA,6.638625153,24.05873426,0.315341873,
2014/5/8 0:00,4,2.5,2550,4630,2,0,0,3,2550,0,2005,0,1825 251st Pl SE,Sammamish,WA 98075,USA,7.254554312,28.29033917,0.421387333,
2014/5/8 0:00,4,1.75,1840,9600,1,0,0,3,1220,620,1967,2011,5524 161st Pl NE,Redmond,WA 98052,USA,6.112129878,47.24423912,0.113780187,
2014/5/8 0:00,6,2.25,2820,15600,1.5,0,2,5,1970,850,1940,0,15451 22nd Ave SW,Burien,WA 98166,USA,6.99378706,27.34291249,0.036020695,
2014/5/8 0:00,2,2,1870,4950,1,0,0,3,1870,0,2006,0,23733 NE Salal Pl,Redmond,WA 98053,USA,7.665376666,38.53936355,0.19810869,
2014/5/8 0:00,4,2.25,2250,41688,2,0,0,3,2250,0,1980,0,7304 217th Pl NE,Redmond,WA 98053,USA,6.880376138,36.59987642,0.008377595,
2014/5/8 0:00,2,3,3160,66646,2,0,0,3,3160,0,1993,0,22819 NE 166th St,Woodinville,WA 98077,USA,6.195569617,17.73008147,0.587974388,
2014/5/8 0:00,3,2.5,1750,3354,2,0,0,4,1750,0,1991,0,10621 NE 107th Pl,Kirkland,WA 98033,USA,6.403922346,51.21201,0.981153834,
2014/5/8 0:00,2,1,1540,6872,1,0,0,4,820,720,1946,1989,2814 13th Ave W,Seattle,WA 98119,USA,7.836807827,49.47877171,0.331566025,
2014/5/8 0:00,4,1.75,2060,26036,1,0,0,4,1160,900,1947,1988,17622 12th Ave SW,Normandy Park,WA 98166,USA,7.804315308,29.65984578,0.839900031,
2014/5/8 0:00,4,2.5,3290,6465,2,0,0,3,3290,0,2002,0,1031 272nd Pl SE,Sammamish,WA 98075,USA,7.340818391,29.47639249,0.097074991,
2014/5/8 0:00,3,2.5,1690,4500,1.5,0,1,4,1690,0,1928,0,4022 SW Walker St,Seattle,WA 98116,USA,7.331722406,57.63021897,0.149317122,
2014/5/8 0:00,4,2.5,2660,5500,2,0,2,3,2660,0,2003,0,1669 28th Ave NE,Issaquah,WA 98029,USA,7.891528862,35.55337566,0.174421698,
2014/5/8 0:00,4,1.75,2480,9195,1,0,0,3,1390,1090,1950,2005,3002 109th Ave SE,Bellevue,WA 98004,USA,6.326586416,48.74604259,0.260908045,
2014/5/8 0:00,5,3,3040,9601,1,0,0,5,1970,1070,1968,0,5200-5298 90th Ave SE,Mercer Island,WA 98040,USA,6.025025171,44.3950418,0.291410636,
2014/5/8 0:00,3,2.5,2920,3942,3,0,0,3,2920,0,2008,0,1012 N 42nd Pl,Renton,WA 98056,USA,6.640963976,44.1016496,0.507962914,
2014/5/8 0:00,3,3.25,2640,4080,2,0,0,3,1840,800,1912,2000,4714 Thackeray Pl NE,Seattle,WA 98105,USA,7.075157195,49.71965975,0.045573775,
2014/5/8 0:00,5,2.5,3160,11470,1,0,0,4,1780,1380,1971,0,7401 92nd Pl SE,Mercer Island,WA 98040,USA,7.124658278,41.79468328,0.477703361,
2014/5/8 0:00,4,1,3410,5000,2,0,0,5,2190,1220,1910,0,2509 33rd Ave S,Seattle,WA 98144,USA,6.326860053,47.88123127,0.189096437,
2014/5/8 0:00,4,3.25,3820,24166,2,0,1,4,3310,510,1990,0,8565 E Mercer Way,Mercer Island,WA 98040,USA,6.753958369,45.74292194,0.427819655,
2014/5/9 0:00,2,1,720,18000,1,0,0,3,720,0,1950,2005,10614 57th Ave S,Seattle,WA 98178,USA,7.295405726,25.46486162,0.466358359,
2014/5/9 0:00,3,1,1160,8320,1,0,0,4,1160,0,1959,0,24345 35th Pl S,Kent,WA 98032,USA,6.122547097,26.28881778,0.290397911,
2014/5/9 0:00,2,1.5,1020,1525,2,0,0,3,1020,0,2004,2003,10312 Linden Ave N,Seattle,WA 98133,USA,6.043949444,33.10804538,0.85652174,
2014/5/9 0:00,4,1,1430,8355,1.5,0,0,4,1430,0,1983,0,31714 125th Pl SE,Auburn,WA 98092,USA,6.55274876,23.15108477,0.138166401,
2014/5/9 0:00,3,2.5,2000,9202,2,0,0,4,2000,0,1992,0,21227 SE 278th Way,Maple Valley,WA 98038,USA,6.137803474,14.99183228,0.725320654,
2014/5/9 0:00,3,1,1360,9948,1,0,0,3,1360,0,1977,2004,21612 SE 290th Ct,Black Diamond,WA 98010,USA,7.000750915,24.53753819,0.019062486,
2014/5/9 0:00,4,3,2163,5883,2,0,0,3,2163,0,2006,0,429 Milwaukee Blvd S,Algona,WA 98001,USA,6.013769526,17.23542651,0.672865245,
2014/5/9 0:00,3,1.75,1220,7250,1,0,0,3,1220,0,1962,2003,445 Meadow Dr SE,North Bend,WA 98045,USA,7.91716792,22.1684471,0.642448326,
2014/5/9 0:00,3,1,1030,6127,1,0,0,3,880,150,1947,2012,819 NE 125th St,Seattle,WA 98125,USA,6.271578536,37.09925519,0.3343828,
2014/5/9 0:00,3,2.5,1850,4597,2,0,0,3,1850,0,2003,0,15407 SE 252nd Pl,Covington,WA 98042,USA,7.007211627,17.93959333,0.665678134,
2014/5/9 0:00,2,1,960,28717,1,0,0,4,960,0,1984,0,29805-29821 129th Pl SW,Vashon,WA 98070,USA,6.657448016,35.97037982,0.131329896,
2014/5/9 0:00,2,1,810,7980,1,0,0,1,810,0,1928,0,12727 2nd Ave SW,Seattle,WA 98146,USA,6.001403089,51.32074333,0.115321013,
2014/5/9 0:00,3,2,1920,8075,1,0,0,4,1510,410,1969,0,32704 33rd Ave SW,Federal Way,WA 98023,USA,6.17176423,18.113337,0.910183446,
2014/5/9 0:00,3,2.5,1420,14850,1,0,0,4,1020,400,1963,0,3319 S 262nd St,Kent,WA 98032,USA,6.717614006,25.857025,0.133821075,
2014/5/9 0:00,3,2,1690,9583,1,0,0,4,1690,0,1969,0,108-150 Union Ave SE,Renton,WA 98059,USA,7.13968055,20.79822278,0.278391058,
2014/5/9 0:00,3,1.5,1500,6337,1,0,0,5,1500,0,1953,0,13532 15th Pl NE,Seattle,WA 98125,USA,6.788333367,25.55554021,0.22736496,
2014/5/9 0:00,4,2,2190,14439,1,0,0,4,1180,1010,1977,0,3331 S 368th Pl,Auburn,WA 98001,USA,7.003962309,15.65878938,0.393699169,
2014/5/9 0:00,3,1.75,1390,8700,1,0,3,4,840,550,1912,1989,629-899 Cedar Ave S,Renton,WA 98057,USA,7.814406562,23.36203221,0.399954172,
2014/5/9 0:00,4,2.5,2000,13300,1,0,0,4,1200,800,1968,0,3026 S Star Lake Rd,Auburn,WA 98001,USA,6.098532205,22.68136612,0.164638612,
2014/5/9 0:00,3,1.5,1060,10464,1,0,0,4,1060,0,1973,0,14320 84th Ave NE,Kirkland,WA 98034,USA,6.808511861,32.46836326,0.97095656,
2014/5/9 0:00,4,2.25,2130,8078,1,0,0,4,1380,750,1977,0,3502 Morris Ave S,Renton,WA 98055,USA,6.586496968,18.49163625,0.971256881,
2014/5/9 0:00,4,2.25,1930,7452,1,0,0,3,1430,500,1984,0,21423 114th Pl SE,Kent,WA 98031,USA,6.403866205,21.70335684,0.916947057,
2014/5/9 0:00,5,1.75,2320,8100,1,0,0,4,1160,1160,1956,0,439 SW 156th St,Burien,WA 98166,USA,6.030881624,20.35526429,0.618142751,
2014/5/9 0:00,4,2.25,2310,7490,2,0,0,3,2310,0,1980,0,11131 SE 183rd Pl,Renton,WA 98055,USA,6.500704978,19.24344279,0.637260012,
2014/5/9 0:00,4,2.75,1970,7213,1,0,0,3,1170,800,1977,2004,17814 161st Ave SE,Renton,WA 98058,USA,6.338371455,25.58872397,0.076206279,
2014/5/9 0:00,3,2.25,998,904,2,0,0,3,798,200,2007,0,820 NW 95th St,Seattle,WA 98117,USA,7.075313856,45.10004582,0.866344954,
2014/5/9 0:00,3,2.25,1352,1694,3,0,0,3,1352,0,2007,0,1211 NE 135th St,Seattle,WA 98125,USA,6.072923761,39.22250081,0.287728113,
2014/5/9 0:00,4,2.5,1940,3784,2,0,0,3,1940,0,2003,0,16828 166th Pl SE,Renton,WA 98058,USA,7.196468414,21.91170341,0.884545695,
2014/5/9 0:00,3,1,1620,30736,1.5,0,0,4,1620,0,1911,1977,16528 SE Newport Way,Bellevue,WA 98006,USA,6.834065572,22.4567554,0.467156485,
2014/5/9 0:00,3,2.25,1640,11050,1,0,0,4,1640,0,1972,0,14513-14521 164th Pl SE,Renton,WA 98059,USA,7.73840372,26.52749427,0.17939609,
2014/5/9 0:00,3,2,1340,1384,3,0,0,3,1340,0,2008,0,9245-9249 Fremont Ave N,Seattle,WA 98103,USA,7.401064781,36.96037715,0.92239548,
2014/5/9 0:00,3,3.25,1410,1253,3,0,0,3,1410,0,2005,0,9507 Ashworth Ave N,Seattle,WA 98103,USA,6.297372832,42.55639494,0.523303858,
2014/5/9 0:00,3,2.25,1445,1606,2,0,0,3,1300,145,2003,0,206-458 Lingering Pine Dr NW,Issaquah,WA 98027,USA,7.884223853,32.86845616,0.990314537,
2014/5/9 0:00,4,2.5,2600,11951,2,0,0,3,2600,0,1988,2000,33134 3rd Ct SW,Federal Way,WA 98023,USA,6.094173005,22.58709535,0.612521917,
2014/5/9 0:00,4,2.25,3060,48787,2,0,0,3,3060,0,1992,0,31701-31799 SE 291st St,Ravensdale,WA 98051,USA,6.623395551,18.43331277,0.128123201,
2014/5/9 0:00,4,2,1650,6000,1,0,0,5,1000,650,1959,0,2211 20th Ave S,Seattle,WA 98144,USA,7.749344655,32.89688991,0.524057053,
2014/5/9 0:00,2,2,1150,6634,1,0,0,3,860,290,1940,1996,1721 NE 98th St,Seattle,WA 98115,USA,7.362814417,49.95209917,0.451301031,
2014/5/9 0:00,4,1.75,1750,5500,1.5,0,0,5,1050,700,1926,0,7021 24th Ave NW,Seattle,WA 98117,USA,6.178798768,39.75298973,0.887344676,
2014/5/9 0:00,2,1,1150,4400,1,0,0,4,1150,0,1905,0,401 31st Ave E,Seattle,WA 98112,USA,7.639975651,50.19173648,0.654952372,
2014/5/9 0:00,4,2.5,1930,9653,1,0,0,4,1930,0,1968,0,29612 2nd Ave SW,Federal Way,WA 98023,USA,7.99288906,27.06182601,0.616118013,
2014/5/9 0:00,3,2,1410,4800,1,0,0,3,1410,0,1940,1996,7701 16th Ave NW,Seattle,WA 98117,USA,7.495257803,43.65876125,0.557311383,
2014/5/9 0:00,2,1,1840,3300,1.5,0,0,4,1130,710,1910,0,6255 4th Ave NW,Seattle,WA 98107,USA,6.991296333,37.40527842,0.38225234,
2014/5/9 0:00,3,1.75,1750,11340,1,0,1,4,1300,450,1987,0,400-498 211th Pl NE,Sammamish,WA 98074,USA,6.259929681,44.47835796,0.056982654,
2014/5/9 0:00,3,2.5,2100,5824,2,0,2,3,2100,0,1999,0,7418 Dogwood Ln SE,Snoqualmie,WA 98065,USA,7.57032912,30.25634372,0.544209834,
2014/5/9 0:00,3,2,1400,7293,1,0,0,4,1400,0,1963,0,2655 166th Ave SE,Bellevue,WA 98008,USA,6.945585251,50.96367116,0.315738536,
2014/5/9 0:00,3,2.5,2030,6970,2,0,0,4,2030,0,1991,0,3913 255th Pl SE,Issaquah,WA 98029,USA,6.521272973,37.60821668,0.596997774,
2014/5/9 0:00,5,3,3480,57499,1,0,0,4,2340,1140,1976,1992,23801 SE 162nd St,Issaquah,WA 98027,USA,7.336126556,12.37376933,0.512306574,
2014/5/9 0:00,3,1.75,1300,5413,1.5,0,0,3,1300,0,1925,1992,9610 8th Ave NE,Seattle,WA 98115,USA,7.481205191,54.53347608,0.139052528,
2014/5/9 0:00,4,1.75,2000,4000,1.5,0,0,5,1450,550,1926,0,4127 Fauntleroy Way SW,Seattle,WA 98126,USA,7.112564483,37.26167251,0.226637774,
2014/5/9 0:00,4,2.5,2330,14289,2,0,0,4,2330,0,1978,2000,2084-2104 144th Ave SE,Bellevue,WA 98007,USA,7.822221494,27.88372082,0.306853534,
2014/5/9 0:00,4,2.5,2840,4500,2,0,0,3,2840,0,2012,1912,19226 76th Pl NE,Kenmore,WA 98028,USA,7.364638329,25.22235954,0.888929571,
2014/5/9 0:00,4,2.25,2470,7447,2,0,0,3,2470,0,1984,0,4205 NE 169th Ct,Lake Forest Park,WA 98155,USA,7.745442216,28.73013629,0.266239945,
2014/5/9 0:00,3,2.25,1660,10140,1,0,0,4,1370,290,1980,0,9828 159th Pl NE,Redmond,WA 98052,USA,7.726504738,43.7838746,0.056519478,
2014/5/9 0:00,4,2.5,2840,6268,2,0,0,3,2840,0,1998,2006,15217 80th Ave NE,Kenmore,WA 98028,USA,6.933441251,27.27417526,0.98817587,
2014/5/9 0:00,4,2.5,2660,4000,2,0,0,3,2660,0,2001,0,9921 227th Way NE,Redmond,WA 98053,USA,7.062296345,30.13783428,0.596103456,
2014/5/9 0:00,4,3.25,2400,29252,2,0,0,4,2400,0,1982,2011,15610 NE 159th St,Woodinville,WA 98072,USA,6.947000176,26.25028802,0.725021117,
2014/5/9 0:00,4,2.25,2430,32496,1,0,0,3,2430,0,1993,0,18616 215th Way NE,Woodinville,WA 98077,USA,6.763013404,24.81364197,0.829088747,
2014/5/9 0:00,4,2.5,2260,7753,2,0,0,3,2260,0,1989,0,3809 260th Ave SE,Issaquah,WA 98029,USA,7.734439977,31.37875907,0.925613017,
2014/5/9 0:00,3,3,2480,45302,1,0,0,4,1620,860,1976,1992,19707 NE 181st St,Woodinville,WA 98077,USA,6.018147295,37.83743437,0.166069066,
2014/5/9 0:00,4,2.75,3100,3773,2,0,0,3,2000,1100,1919,1996,1614 32nd Ave,Seattle,WA 98122,USA,6.761708124,35.26885987,0.126176972,
2014/5/9 0:00,4,2.75,2790,10819,2,0,0,3,2790,0,1996,0,19490 SE 57th Pl,Issaquah,WA 98027,USA,7.61101104,35.92833932,0.025159786,
2014/5/9 0:00,4,3.5,2730,3047,2,0,0,3,2400,330,2006,0,2653 46th Ave SW,Seattle,WA 98116,USA,7.928746087,35.13227437,0.390960423,
2014/5/9 0:00,4,2.5,2830,20345,2,0,0,3,1980,850,1979,2014,11110 NE 38th Pl,Bellevue,WA 98004,USA,6.122647993,40.10882708,0.698674581,
2014/5/9 0:00,4,2.75,3780,10308,2,0,0,3,3780,0,1999,0,26621 SE 22nd Way,Sammamish,WA 98075,USA,6.311924604,33.53677201,0.50479505,
2014/5/9 0:00,4,3.5,3810,13592,1,0,1,3,2560,1250,2013,1923,2411 Meadow Ave N,Renton,WA 98056,USA,6.934369295,31.54470011,0.068865363,
2014/5/9 0:00,3,2.5,3560,107290,2,0,0,3,3560,0,1987,2000,21630-21648 NE 67th St,Redmond,WA 98053,USA,6.464558901,14.12227883,0.758370146,
2014/5/9 0:00,4,3,3750,11025,2,0,0,3,3750,0,1976,0,3005 211th Ave NE,Sammamish,WA 98074,USA,7.399771646,32.0389374,0.379332941,
2014/5/9 0:00,4,2.25,4230,37769,2,0,0,3,4230,0,1989,0,19505 NE 143rd St,Woodinville,WA 98077,USA,7.494047118,29.15387965,0.214904996,
2014/5/9 0:00,3,2.25,2950,78843,1.5,0,0,3,2950,0,2006,0,1918 202nd Pl SE,Sammamish,WA 98075,USA,6.695937313,33.60735106,0.674625389,
2014/5/9 0:00,4,4.25,5860,52889,2,0,0,4,4910,950,1996,0,13905 184th Ave NE,Woodinville,WA 98072,USA,7.29703676,22.51473291,0.503858769,
2014/5/9 0:00,4,2.75,3720,9450,1,0,4,5,1960,1760,1962,0,13615 Somerset Ln SE,Bellevue,WA 98006,USA,7.939978555,45.20384007,0.464154664,
2014/5/9 0:00,5,4.5,5190,23716,2,0,2,3,3390,1800,1987,2000,8608 N Mercer Way,Mercer Island,WA 98040,USA,6.357021996,48.89793891,0.591743019,
2014/5/9 0:00,5,6.5,7270,130017,2,0,0,3,6420,850,2010,0,7070 270th Pl SE,Issaquah,WA 98029,USA,7.483328001,40.50111595,0.036459478,
2014/5/10 0:00,4,1,1940,9533,1,0,0,3,1080,860,1962,2003,9908 S 210th Pl,Kent,WA 98031,USA,7.387973615,16.20047237,0.465770316,
2014/5/10 0:00,3,2.5,2130,6969,2,0,0,3,2130,0,2003,0,Cedar to Green River Trail,Maple Valley,WA 98038,USA,7.883798108,18.71356578,0.104703405,
2014/5/10 0:00,3,2.5,1350,1250,3,0,0,3,1270,80,2006,0,5940 California Ave SW,Seattle,WA 98136,USA,6.539768611,44.52459516,0.227073196,
2014/5/10 0:00,5,2.75,3060,7015,1,0,0,5,1600,1460,1979,0,10834 31st Ave SW,Seattle,WA 98146,USA,7.178854935,22.78679607,0.979666985,
2014/5/10 0:00,4,2,2520,6000,1,0,0,3,1400,1120,1921,2007,6521 Fremont Ave N,Seattle,WA 98103,USA,7.630235556,44.54711993,0.402769428,
2014/5/11 0:00,3,2.5,1370,1350,2,0,0,3,1010,360,2007,0,5411 Fauntleroy Way SW,Seattle,WA 98136,USA,7.275863416,36.87681364,0.042188895,
2014/5/11 0:00,4,2.5,2160,5298,2.5,0,0,4,2160,0,1902,0,906 17th Ave,Seattle,WA 98122,USA,7.958897366,47.12256234,0.768523463,
2014/5/12 0:00,3,1,970,8580,1,0,0,3,970,0,1959,1989,29621 18th Ave S,Federal Way,WA 98003,USA,7.359798642,17.54242629,0.487188645,
2014/5/12 0:00,3,1.5,1370,8470,1,0,0,4,1370,0,1961,2001,2420 Dogwood St SE,Auburn,WA 98092,USA,6.185707139,16.40072222,0.878236879,
2014/5/12 0:00,2,1,700,10540,1,0,0,3,700,0,1953,0,124 SW 185th St,Normandy Park,WA 98166,USA,7.073506321,27.66880822,0.737701517,
2014/5/12 0:00,3,1,1460,9750,1,0,0,4,1460,0,1969,0,30928 148th Ave SE,Kent,WA 98042,USA,6.279523945,18.54527467,0.505917419,
2014/5/12 0:00,3,2.5,1040,2643,2,0,0,3,720,320,2004,2003,5145 S Roxbury St,Seattle,WA 98118,USA,7.769112879,25.5822689,0.160633169,
2014/5/12 0:00,3,1.5,1350,7620,1,0,0,5,1350,0,1941,0,16251 12th Ave SW,Burien,WA 98166,USA,7.322827039,16.2229925,0.907213721,
2014/5/12 0:00,3,1,990,8012,1,0,0,4,990,0,1966,0,16411 120th Ave SE,Renton,WA 98058,USA,7.718287044,21.55690384,0.974814182,
2014/5/12 0:00,1,1,810,2451,1,0,0,5,810,0,1941,0,9413 34th Ave SW,Seattle,WA 98126,USA,7.697384724,35.32683361,0.781360524,
2014/5/12 0:00,3,1,1830,8209,1,0,0,3,1830,0,1942,1999,15765 Simonds Rd NE,Kenmore,WA 98028,USA,7.945679195,15.30612548,0.248211451,
2014/5/12 0:00,3,1.5,1770,17208,1,0,0,3,1160,610,1959,1989,16726 SE 45th St,Bellevue,WA 98006,USA,7.776473826,13.56903922,0.502406983,
2014/5/12 0:00,2,1,1220,2500,1,0,0,3,770,450,1910,2006,3017 SW Hinds St,Seattle,WA 98126,USA,7.75921515,25.21669707,0.839911284,
2014/5/12 0:00,2,1,1290,2828,2,0,0,3,1290,0,2008,0,23549 NE 111th St,Redmond,WA 98053,USA,7.967227818,23.87940511,0.868749259,
2014/5/12 0:00,4,2.5,2380,7066,2,0,0,4,2380,0,1997,0,12625 SE 228th Ct,Kent,WA 98031,USA,7.83055216,12.50677767,0.648584722,
2014/5/12 0:00,2,1.75,1360,8100,1,0,0,3,860,500,1975,0,13730 2nd Ave NW,Seattle,WA 98177,USA,7.712893822,23.43590458,0.867046501,
2014/5/12 0:00,5,2.25,2180,7813,2,0,0,3,2180,0,1986,0,26405 218th Ave SE,Maple Valley,WA 98038,USA,7.100222688,18.72109883,0.220386761,
2014/5/12 0:00,3,1.75,1440,8040,1,0,0,3,960,480,1951,1994,11521 22nd Ave NE,Seattle,WA 98125,USA,6.365583774,31.83025508,0.459264964,
2014/5/12 0:00,5,3,2100,7715,1,0,0,3,1250,850,2013,1923,1047-1099 S 130th St,Burien,WA 98168,USA,7.106106617,19.88617941,0.606345426,
2014/5/12 0:00,3,2.5,1940,4927,2,0,0,3,1940,0,2004,2003,17217 Woodside Dr SE,Renton,WA 98058,USA,7.159298274,22.32527902,0.706566701,
2014/5/12 0:00,3,1,1080,8100,1,0,0,4,1080,0,1955,2009,20248 20th Ave NE,Shoreline,WA 98155,USA,6.719861821,43.89125535,0.375914829,
2014/5/12 0:00,3,1.5,1720,7119,1.5,0,0,4,1720,0,1952,0,17050 14th Avenue Northeast,Shoreline,WA 98155,USA,7.051173577,27.66558274,0.108995876,
2014/5/12 0:00,2,1,910,4500,1.5,0,0,4,910,0,1906,1990,4430 Letitia Ave S,Seattle,WA 98118,USA,6.741744643,52.99442299,0.820093382,
2014/5/12 0:00,4,2,1730,5500,1,0,0,5,1010,720,1943,0,7953 14th Ave SW,Seattle,WA 98106,USA,7.690243647,26.33345464,0.22830627,
2014/5/12 0:00,3,1,1280,9898,1,0,0,3,1280,0,1968,1997,13222 NE 193rd Pl,Woodinville,WA 98072,USA,7.461998427,36.04809699,0.320770193,
2014/5/12 0:00,2,2.5,980,895,2,0,0,3,670,310,2009,0,1716 California Ave SW,Seattle,WA 98116,USA,7.364757783,50.8060241,0.35036554,
2014/5/12 0:00,5,3,2480,10090,1,0,0,3,1300,1180,2004,2003,5537 S 119th St,Seattle,WA 98178,USA,7.330587164,17.85702901,0.647081415,
2014/5/12 0:00,4,2.5,2160,6223,2,0,0,3,2160,0,2010,0,22442-22446 Southeast 281st Court,Maple Valley,WA 98038,USA,7.579715336,22.26002206,0.393372081,
2014/5/12 0:00,3,2.25,2200,16921,2,0,0,3,2200,0,1987,2000,21709 SE 255th Pl,Maple Valley,WA 98038,USA,6.55050161,26.8403242,0.209320567,
2014/5/12 0:00,2,2.5,1480,1369,3,0,0,3,1480,0,2009,0,8107 165th Ave NE,Redmond,WA 98052,USA,7.396437495,37.82586659,0.585691149,
2014/5/12 0:00,3,2.5,2010,2287,2,0,0,3,1390,620,2014,0,2500 Mulberry Walk NE,Issaquah,WA 98029,USA,7.851703748,28.02057909,0.614102005,
2014/5/12 0:00,3,1.5,2020,11358,1,0,0,4,1190,830,1956,0,11618 NE 65th St,Kirkland,WA 98033,USA,6.736007152,30.85872161,0.589661522,
2014/5/12 0:00,2,2.5,1230,1391,2,0,0,3,870,360,2004,2003,106 24th Ave E,Seattle,WA 98112,USA,6.880963595,57.71895377,0.155746562,
2014/5/12 0:00,2,2.25,1290,1334,3,0,0,3,1290,0,2007,0,5900 20th Ave NW,Seattle,WA 98107,USA,6.851770759,55.90765053,0.63940588,
2014/5/12 0:00,4,2.5,2780,6369,1,0,0,3,1590,1190,1978,0,9311 NE 142nd St,Kirkland,WA 98034,USA,6.778212876,24.87707711,0.839243149,
2014/5/12 0:00,4,1.75,1940,4800,1,0,0,5,1030,910,1922,1956,414 14th Ave,Seattle,WA 98122,USA,6.771293635,38.33934979,0.041918052,
2014/5/12 0:00,4,2.25,1800,8623,1,0,0,4,1360,440,1980,0,11725 NE 102nd Pl,Kirkland,WA 98033,USA,7.754293123,33.36490878,0.842016962,
2014/5/12 0:00,3,2.5,3720,11610,2,0,0,3,3720,0,1982,0,21730 NE 29th St,Sammamish,WA 98074,USA,6.426036462,22.09563095,0.586991351,
2014/5/12 0:00,4,1.75,2120,4650,1,0,1,3,1190,930,1951,1994,9214 Cyrus Ave NW,Seattle,WA 98117,USA,7.329768242,36.99001085,0.211487026,
2014/5/12 0:00,4,3,2110,5000,1.5,0,2,4,1640,470,1930,0,9319 45th Ave SW,Seattle,WA 98136,USA,6.169530997,46.47577196,0.161822992,
2014/5/12 0:00,2,1.75,2040,28593,1.5,1,3,4,2040,0,1919,1990,23014 Vashon Hwy SW,Vashon,WA 98070,USA,6.758367254,31.57423666,0.929838332,
2014/5/12 0:00,3,1.5,1620,6630,1,0,0,3,1280,340,1954,2005,2822 NW 90th Pl,Seattle,WA 98117,USA,6.831354746,52.38369102,0.889352456,
2014/5/12 0:00,4,2,1770,6000,2,0,0,5,1770,0,1911,1981,3219 34th Ave W,Seattle,WA 98199,USA,7.132767319,48.73598197,0.343679549,
2014/5/12 0:00,3,2.5,1570,1433,3,0,0,3,1570,0,2010,0,7815 Stroud Ave N,Seattle,WA 98103,USA,7.311437399,54.56039511,0.83070968,
2014/5/12 0:00,4,2.5,2550,10000,1,0,0,3,1290,1260,1964,2000,15003 NE 12th St,Bellevue,WA 98007,USA,6.399094438,37.34874992,0.508738333,
2014/5/12 0:00,4,2.5,3040,6887,2,0,0,3,3040,0,1999,0,215 243rd Ave SE,Sammamish,WA 98074,USA,7.970588473,24.71470779,0.877118867,
2014/5/12 0:00,4,3,2400,3340,1,0,0,4,1200,1200,1964,0,618 NW 49th St,Seattle,WA 98107,USA,7.541277559,37.24127817,0.038417037,
2014/5/12 0:00,4,2.5,2670,13463,2,0,0,4,2670,0,1989,0,24127 SE 45th Pl,Issaquah,WA 98029,USA,7.760394232,30.45490715,0.564391786,
2014/5/12 0:00,4,2.5,2760,5000,1.5,0,0,5,1680,1080,1928,1970,950 NW 60th St,Seattle,WA 98107,USA,7.604599887,33.99404099,0.544655045,
2014/5/12 0:00,3,2.5,2620,8950,2,0,0,3,2620,0,1992,0,16580 SE 57th Pl,Bellevue,WA 98006,USA,7.982166215,33.95463246,0.502480721,
2014/5/12 0:00,4,2.5,2980,4930,2,0,0,3,2890,90,2000,0,16512 SE 64th Pl,Bellevue,WA 98006,USA,7.661639057,31.20696011,0.992604434,
2014/5/12 0:00,4,2.5,3110,6142,2,0,0,3,3110,0,2004,2003,11461-11577 172nd Ave NE,Redmond,WA 98052,USA,6.596427325,36.57858271,0.014671922,
2014/5/12 0:00,3,1.75,1720,5000,1,0,0,3,1720,0,1954,2014,1614 33rd Ave,Seattle,WA 98122,USA,7.572914002,56.39971644,0.93413056,
2014/5/12 0:00,4,3.25,3680,5759,2,0,0,3,2840,840,2003,0,570 Wilderness Peak Dr NW,Issaquah,WA 98027,USA,6.52719713,31.9448104,0.550222246,
2014/5/12 0:00,4,2.75,2600,2750,1.5,0,0,3,1620,980,1936,0,2455 Queen Anne Ave N,Seattle,WA 98109,USA,7.717784344,41.32764304,0.504601966,
2014/5/12 0:00,4,1.75,2350,11914,1,0,0,4,2350,0,1961,2001,8223 SE 71st St,Mercer Island,WA 98040,USA,6.610011289,54.02981384,0.136206036,
2014/5/12 0:00,3,3.25,2170,12508,1.5,0,0,5,1650,520,1928,1970,4436-4446 W Mercer Way,Mercer Island,WA 98040,USA,7.636317131,47.64200915,0.912771348,
2014/5/12 0:00,4,2.5,2830,5000,2,0,0,3,2830,0,1995,0,3503 NE 43rd St,Seattle,WA 98105,USA,6.105244374,50.99419458,0.128754377,
2014/5/12 0:00,4,3.25,4700,38412,2,0,0,3,3420,1280,1978,0,3709 131st Ave NE,Bellevue,WA 98005,USA,6.245011878,27.53823772,0.382310238,
2014/5/12 0:00,3,2,2700,6120,1,0,0,4,1350,1350,1962,0,124 NE 61st St,Seattle,WA 98115,USA,7.964385149,41.75377598,0.24893268,
2014/5/12 0:00,4,2.75,3300,12090,2,0,0,3,3300,0,1953,0,9155 NE 21st Pl,Clyde Hill,WA 98004,USA,7.252703848,36.14955494,0.704786599,
2014/5/12 0:00,4,2.25,3290,12329,1.5,0,0,4,3290,0,1968,0,9202 SE 46th St,Mercer Island,WA 98040,USA,6.95982115,38.8038486,0.687313967,
